reply_comment_total,digg_count,date,AF,video,comment_id
0,0,2025-03-30,火了叫我 憨笑,video18,comment26077
0,0,2025-03-29,亢哥，欢迎来到我家乡新密 比心 比心 比心,video17,comment14806
0,7,2025-04-03,经历的一切都是该经历的 ，你所经历的一切都会让你成长，不管是好的经历还是坏的，都是前进的道路会遇到的。,video27,comment36211
0,0,2025-03-31,看着腿就软,video18,comment24163
8,52,2025-03-26,来四川开开眼 呲牙,video10,comment6152
0,0,2025-04-02,没出省 耶,video28,comment46321
0,1,2025-03-31,广告无空不入 馨田油碟 哈哈,video24,comment30746
0,0,2025-04-07,你很棒,video27,comment40917
0,0,2025-03-30,多多宣传我大中国 色,video1,comment596
5,14,2025-03-29,这人味儿大吗 尬笑,video12,comment9147
0,0,2025-04-21,最后一句是Ronaldo is better 捂脸,video18,comment15279
0,0,2025-04-02,赞 赞 赞 赞 赞 赞,video27,comment44602
0,0,2025-03-27,疑问你是不是在广东晒黑了,video11,comment8928
0,1,2025-04-07,你是懂中华文化底蕴的 呲牙,video27,comment38702
5,63,2025-04-04,去香港旅游等车碰到一个幼儿园校车，下来的小朋友跟老师都是英语交流 捂脸 捂脸 捂脸,video34,comment49373
0,0,2025-03-27,黑脸 黑脸 黑脸,video10,comment6751
0,0,2025-04-02,懂了,video27,comment44073
0,1,2025-04-03,我们国人不管别人怎么夸和贬都要有清醒的头脑，不能被别人带节奏,video27,comment39340
0,0,2025-04-02,甲亢哥会不会来福建呀 呲牙 呲牙,video28,comment46668
0,8,2025-03-31,他们争取到了全球直播的机会。,video20,comment28389
0,0,2025-04-11,我特么以为我卡了 泪奔,video42,comment56535
0,0,2025-04-15,还是你，强 赞,video11,comment7368
0,0,2025-04-02,还是重庆人会整活 黑脸太神了,video30,comment47516
1,164,2025-04-02,保安手都拉软了 泪奔,video30,comment47270
0,1,2025-04-02,我们自己偷偷看就好了，千万别出省 流泪,video28,comment46564
1,8,2025-04-01,这句话机翻过来的，看不懂 噢买尬,video27,comment36008
1,0,2025-03-31,三天涨粉两百二十五万 捂脸,video18,comment24519
0,0,2025-03-26,就是故意的 泪奔,video8,comment5546
0,4,2025-04-06,他脚下哪里裂开了,video18,comment15475
0,0,2025-04-08,我小时候梦见过登上这种楼梯，原来现实真的有这种楼梯,video18,comment20198
0,0,2025-04-01,哈哈哈哈哈,video19,comment27459
0,0,2025-04-10,我孩子大班，他都知道肯德基是垃圾食品，从来不吃,video27,comment40595
0,1,2025-04-02,不管外国人造我们的谣也好，捧杀我们也好，或是真心夸我们也好，重要吗？耽误我们会越来越好吗？ 呲牙,video27,comment39892
0,1,2025-03-30,我已经晕倒在床上，恐高真可怕,video18,comment17968
0,0,2025-04-08,比明星还牛,video33,comment48766
0,0,2025-04-03,不过，说实话这样很容易发生事故，所以还是要注意的,video33,comment49050
0,1,2025-04-02,是的，要冷静,video27,comment39992
0,0,2025-04-01,人间清醒！ 赞 赞 赞,video27,comment44968
0,0,2025-04-07,amazing 呲牙,video18,comment20240
1,4,2025-03-31,没有被扭曲，那隧道没信号这一块，你要不要坐一次,video19,comment26741
0,1,2025-04-01,兄弟你比很多人更有内涵,video27,comment40133
0,0,2025-03-28,卧槽，大雁塔25一个，搞价到20块买的… 绝望的凝视,video3,comment1834
0,0,2025-04-18,保镖不语只是一味在炫火锅,video24,comment29704
0,11,2025-04-04,小心棒杀，同胞们记住这个词，低调是最好的武器,video27,comment36111
0,0,2025-03-30,甲亢哥也是好起来了，还有资格来新密 看,video17,comment13901
0,0,2025-03-30,他自己知道在中国不适合他那种搞怪的行为了 捂脸。,video17,comment14098
0,0,2025-03-30,可以来我们云南玩玩,video18,comment25342
0,0,2025-03-31,文化入侵,video19,comment28209
0,0,2025-04-02,嘴唇 很性感,video11,comment7831
0,0,2025-03-27,老广没毛病,video11,comment8949
0,0,2025-04-09,正挺好听的 呲牙,video39,comment52258
0,4,2025-04-05,别忘了，谦逊是我们的传统美德，夸，随便夸。我们都不会当很大一回事,video27,comment36696
0,0,2025-04-09,文和友道歉,video41,comment54778
0,0,2025-04-01,有点像迪安,video27,comment45563
0,0,2025-04-09,没见到长沙有什么好吃的，大多特色说真的味道真的一般包括地道的,video41,comment55035
0,2,2025-04-04,一看就是华裔,video34,comment49566
51,3153,2025-03-31,这个博主无偿自愿翻译，为你的行程安排翻译，我艾特你希望你能看到。你需要这个。This blogger volunteered to translate for your itinerary free of charge I hope you can see it You need this ,video18,comment14984
0,0,2025-04-01,凉心自问,video26,comment35684
8,10,2025-03-26,我一直用 ，隧道信号是不太好，现在买了个华为是信号强点。现在就是没隧道时刷苹果，有隧道时刷华为，因为华为沉，长时间手酸。,video9,comment5612
0,0,2025-04-06,吓死了,video18,comment20697
0,0,2025-04-05,笑死我了 笑哭 笑哭辣死他了 大笑 大笑,video24,comment31194
0,1,2025-04-02,终于有个正常人翻译了,video30,comment47476
0,0,2025-04-01,抠鼻我们的5G是范围广、辐射信号强、速度慢！国外是范围小、速度快,video19,comment27343
0,0,2025-03-31,越看越像宋小宝,video21,comment29114
0,0,2025-04-01,鼻涕 捂脸,video24,comment32092
0,0,2025-03-31,伪人评价，高铁有个蛋的信号 泪奔,video19,comment27739
0,1,2025-03-31,成都没有辣的东西,video24,comment30594
0,6,2025-04-06,可能外国不清楚，现在中国式教育很多优秀的孩子都是从小被夸出来的，所谓的捧杀碰上00后都没啥用，习惯且麻木，用他们的思维就是越夸我，我就越努力。我努力不是因为你夸我，而是因为我妈高兴。,video27,comment36182
0,0,2025-04-09,宠辱不惊，不卑不亢,video27,comment40643
0,0,2025-04-02,头发两天都长出来了？,video18,comment22106
0,0,2025-04-08,对的 比心 比心 比心,video41,comment55219
0,0,2025-03-28,憨笑 憨笑 憨笑,video10,comment6699
1,7,2025-03-27,没想到在这还能看见刘杰森 ，哈哈哈哈，感觉是和甲亢哥的NPC,video6,comment3133
0,0,2025-04-03,你太厉害了,video27,comment42204
0,0,2025-04-02,感谢觉醒的人 告知大家要警惕 和 说的一样 赞 赞 赞,video27,comment44755
0,2,2025-04-11,有阳光的地方 就有黑暗面,video41,comment53522
0,0,2025-04-01,七七很好，你说的有道理,video27,comment45043
0,0,2025-03-31,崩辣,video24,comment33009
0,0,2025-03-31,勇气可嘉 ,video18,comment23875
0,0,2025-03-30,欢迎来吃潮汕美食,video18,comment25879
0,3,2025-04-01,你厉害，有很多中国人忘记了谦虚,video27,comment37524
0,0,2025-04-02,顺势而为,video27,comment44615
0,4,2025-04-01,反正我现在是不在意外国人怎么看我们了，因为我现在真的不在乎。,video27,comment36976
0,0,2025-04-04,捧杀中国没用得，你根本不知道我们国家的传统文化，很多东西是无法改变一个民族的优秀品质,video27,comment41711
0,3,2025-04-03,中国的文字运用被你玩明白了 赞,video27,comment37230
0,0,2025-03-31,成都真抽象 泪奔,video21,comment29334
2,0,2025-04-01,听不懂你表达的是什么意思， 捂脸,video27,comment46126
0,1,2025-04-04,天哪！你看着都感觉晕,video18,comment17078
0,0,2025-03-31,就是玩,video20,comment28635
1,0,2025-04-01,笑死我了哈哈哈哈哈哈,video21,comment28993
5,47,2025-03-31,甲坑哥在中国为什么这么 ？这几天天剧到 比心,video18,comment15072
0,0,2025-03-30,快换翻译,video18,comment24810
0,0,2025-03-31,不错,video16,comment11974
0,1,2025-03-31,我刚吃饱肚子 好撑 看他吃火锅 我在咽口水 捂脸,video24,comment30564
0,9,2025-03-27,150？ 我信了，中国人确实不骗中国人 捂脸,video3,comment1322
0,0,2025-04-14,荣昌文旅有推荐品牌，大家可以去荣昌文旅下面找找。,video41,comment53322
0,0,2025-04-15,太热情了 捂脸,video11,comment7356
0,0,2025-04-02,韩信惯娃,video26,comment35668
0,0,2025-04-01,直接吃出胃炎来,video25,comment34989
0,0,2025-04-10,来我们安徽淮南，请你们吃全国有名的淮南牛肉汤 悠闲,video18,comment19533
0,0,2025-04-12,去看看我们的国宝丫丫吧 玫瑰,video18,comment18960
0,7,2025-03-31,甲亢过来国内几天，皮肤都白了许多 看,video20,comment28404
0,4,2025-03-30,来山东试试 捂脸 OK,video18,comment15624
0,0,2025-03-31,我以为他要举起来丢锅里,video24,comment33037
0,1,2025-03-31,他是不是没学斯哈 ,video24,comment30631
0,6,2025-04-01,老子一辈子都想不出还能这么玩 泪奔 泪奔 泪奔 泪奔后面跟着喊marry him的也绝了,video21,comment28878
1,61,2025-03-24,这个不是甲亢哥吗这个怎么个事呀,video2,comment720
0,0,2025-04-02,崩不住了,video30,comment47623
0,0,2025-04-09,真是鬼才 看,video39,comment52318
0,0,2025-04-06,原来是你说的 看,video18,comment20796
0,0,2025-03-28,我是土著居民,video8,comment4572
0,0,2025-03-29,保镖不见了,video17,comment14859
0,0,2025-04-17,卤鹅哥，能做他人不能做的,video41,comment53915
0,0,2025-04-04,We look forward to your coming to Shenzhen 求求了,video18,comment21516
0,2,2025-04-12,七七，我一直很想知道，你有没有过，以中美友好或人类命运共同体为目标的职业规划或尝试计划？,video27,comment37631
0,5,2025-03-27,看 看他发现两个保镖多余的,video12,comment9543
0,1093,2025-04-01,我见过很多顶流，但他们都叫我super idol,video22,comment29448
0,0,2025-04-05,亚麻呆,video37,comment51098
0,0,2025-03-30,看着都腿软,video18,comment25231
0,0,2025-04-11,可以去看看凤嘲凰写的一本书就有网卡了的心情 呲牙 呲牙 呲牙罗素同学好人,video42,comment56418
0,0,2025-04-01,这就是为什么我不买街边东西的原因 不否认真的有人在赚辛苦费 但是绝壁大多数都在坑人 不该赚的钱别赚 你在侮辱你自己的良心,video3,comment1615
0,5,2025-04-09,比中国人还通透的外国人 酷拽,video27,comment36142
0,3,2025-04-09,想看甲亢哥本人听到这首歌的反应 捂脸,video39,comment51557
0,2,2025-04-02,一个外国人 在说外国人做捧杀中国 捂脸我不懂 好矛盾,video27,comment38242
0,0,2025-04-01,高铁上手机信号还需要加油,video19,comment27313
1,0,2025-03-27,你北京来太原试试，鹿泉到阳曲全程没信号 尬笑,video9,comment5807
0,9,2025-04-06,各大新闻媒体都已经发布了。你要是把握不住这流量机会。成为世界知名明星。这是唯一的一次机会。你不会仅局限于国内的小粉丝吧！你要全世界的粉丝。 看,video38,comment51196
0,0,2025-04-14,甲亢哥知道这事吗？ 捂脸,video39,comment51644
0,4,2025-03-28,啊哈哈哈，我好骄傲，我很自豪 赞,video13,comment10354
0,0,2025-03-30,前排,video18,comment26211
0,4,2025-03-31,兄弟，那我们其他省里怎么办？ 流泪,video19,comment26742
0,3,2025-04-08,编得蛮好听的 牛逼,video39,comment51694
0,1,2025-04-02,现在就是这种情况，很多视频都是外国夫妇来中国旅游目瞪口呆什么什么，一个两个到还说的出去，现在到处是这种视频，像一个工厂生产出来的一样 想来中国吃流量的味道很重 捂脸 捂脸 捂脸但是往往我们国人很吃这种视频，看的很爽 呲牙 呲牙 呲牙全是点赞和流量,video27,comment39557
0,0,2025-04-11,哎呦喂，我的腿软了 赞 赞 赞,video18,comment19087
0,1,2025-03-25,都是商务行为，,video5,comment2970
0,0,2025-03-30,他内心也慌的一批,video18,comment25714
0,0,2025-03-29,一路都在摆拍,video17,comment14556
0,2,2025-04-01,那时候展示的是奇珍异宝，人们是狭隘贪婪的。现在向世界传播的是我们的思想文化，中国也不再是以前的中国了，我对我们的祖国有信心，也欢迎全世界的朋友来感受真实的中国 感谢,video27,comment38372
0,1,2025-04-06,无所谓别人的看法，做好自己事,video27,comment38792
0,0,2025-03-28,你家 疑问那我家呢 疑问,video11,comment8582
0,0,2025-04-09,带他去龙华,video40,comment52903
0,2,2025-03-31,艾玛，看得我心慌 捂脸,video18,comment16310
0,2,2025-04-09,你看的比很多中国人都通透 捂脸 捂脸 赞,video27,comment37663
5,11,2025-04-01,居然是左手拿筷子，还是个外国人,video25,comment34045
0,0,2025-04-08,甲亢哥中国行 重庆：99分 河南：98分 成都：97分 北上：95分 深圳：80分 香港：70分 长沙：250分,video41,comment55143
6,1298,2025-04-01,点点关注家人们 比心更新直播快剪和精彩片段,video26,comment35176
0,0,2025-03-27,隧道网络铺设，我们干的 看,video9,comment5702
1,0,2025-03-29, 城隍庙就是这家伙，我直接不认识,video12,comment9743
4,936,2025-03-26,首先这是京张高铁北京到八达岭段，为冬奥会准备的，信号有特殊优化，其次他们的直播设备很高级，不是随便一个手机，是商用的五位数起步的那种信号树，比你手机信号好好几倍,video9,comment5670
0,0,2025-03-31,上面跳个后空翻啊,video18,comment24084
1,2,2025-03-29,他是什么来头？,video12,comment9193
0,4,2025-03-31,来到了神最多的地方哈哈哈哈哈,video21,comment28930
0,0,2025-03-26,你干什么玩意的？祖国？,video8,comment5239
0,0,2025-04-01,相互的，,video27,comment44878
0,1,2025-04-07,我们中国的老祖宗告诉我们，居安思危，小心被捧杀,video27,comment38711
0,0,2025-04-02,七七想的很深刻 赞,video27,comment43844
0,0,2025-04-02,你真的很棒 赞 赞 赞,video27,comment43295
0,0,2025-04-11,我也以为我卡了，还刷下个视频缓冲一下,video42,comment56303
0,0,2025-04-06,终局之战要开始了 捂脸,video38,comment51383
0,0,2025-04-09,为什么还能卖？,video41,comment54604
0,0,2025-03-26,椰奶椰奶上,video5,comment2784
0,0,2025-03-26,不是吧这歌给中国人听的 捂脸,video8,comment5138
0,0,2025-03-31,爽不,video24,comment32704
0,0,2025-04-01,我买15块钱 捂脸,video3,comment1478
0,0,2025-03-31,花钱请个翻译吧 捂脸,video18,comment24144
0,0,2025-04-01,用手抓着吃,video24,comment31957
0,0,2025-03-30,来了来了,video18,comment26235
0,0,2025-04-03,无所谓，对绝大多数中国人来说，一辈子也不会真的跟外国佬有交集。 捂脸,video27,comment42998
0,0,2025-04-03,no bodycares 我们照样过我们的好日子就好啦,video27,comment42980
0,0,2025-03-29,因为我们的文化,video12,comment9695
3,1,2025-04-03,重庆,video31,comment47753
3,0,2025-04-01,他用的还是苹果 捂脸,video19,comment27288
0,5,2025-04-01,比较通透了，起码学到中国文化的皮毛了，不像我，皮毛都没学到 不失礼貌的微笑,video27,comment36597
0,0,2025-04-02,不能盲目听夸赞，更要思考,video27,comment44011
0,0,2025-04-04,哈哈哈,video24,comment31338
0,1,2025-04-02,我看的都肝颤 流泪,video18,comment17309
0,0,2025-03-31,我有恐高，看着都怕,video18,comment23630
0,1,2025-04-02,敢不敢从这儿来个后空翻,video18,comment17248
1,40,2025-03-31,要不是我看到过这个天梯真实的样子，这个运镜我真的会很害怕 捂脸,video18,comment15114
0,0,2025-03-26,神了,video10,comment7128
0,0,2025-04-01,啥技术,video19,comment27388
